date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Feb 11,home,Georgia Perimeter,W,4-3,4.0,3.0,1.0,win,20150211_gt8f,2.0,1.0,1.0,,,,2.0,,,3.0,,1.0,win,20150211_gt8f,,,,1.0,0.0,,,,,2.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Feb 11,home,Georgia Perimeter,W,5-4,5.0,4.0,1.0,win,20150211_qlhc,3.0,0.0,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,win,20150211_qlhc,,,,3.0,1.0,,,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 2,home,Catawba Valley,W,4-1,4.0,1.0,3.0,win,20150302_hrzf,3.0,1.0,1.0,,,,0.0,1.0,,1.0,,3.0,win,20150302_hrzf,,,,1.0,0.0,,1.0,1.0,1.0,4.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 2,home,Catawba Valley,W,4-2,4.0,2.0,2.0,win,20150302_kkx8,2.0,0.0,0.0,,,,0.0,1.0,2.0,,,2.0,win,20150302_kkx8,,,,0.0,0.0,,,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 4,home,Walters State,L,8-5,8.0,5.0,3.0,win,20150304_1w2b,4.0,0.0,0.0,,,,1.0,,1.0,,,3.0,win,20150304_1w2b,,,,0.0,0.0,,1.0,1.0,1.0,4.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 4,home,Walters State,L,5-0,5.0,0.0,5.0,win,20150304_mew7,3.0,0.0,0.0,,,,0.0,,2.0,,,5.0,win,20150304_mew7,,,,0.0,0.0,,1.0,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 7,home,Guilford Tech,W,6-2,6.0,2.0,4.0,win,20150307_ud9k,3.0,0.0,0.0,,,,0.0,,1.0,,,4.0,win,20150307_ud9k,,,,0.0,0.0,,,2.0,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 7,home,Guilford Tech,L,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 8,home,Guilford Tech,W,6-5,6.0,5.0,1.0,win,20150308_py5g,3.0,0.0,1.0,,,,1.0,,,1.0,,1.0,win,20150308_py5g,,,,1.0,0.0,,1.0,1.0,1.0,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 8,home,Guilford Tech,W,21-3,21.0,3.0,18.0,win,20150308_v1si,2.0,3.0,2.0,,,,0.0,,,1.0,,18.0,win,20150308_v1si,1.0,,,2.0,0.0,,,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 10,home,Lakeland,W,13-2,13.0,2.0,11.0,win,20150310_zg7s,3.0,1.0,1.0,,,,1.0,,2.0,,,11.0,win,20150310_zg7s,,,,1.0,0.0,,,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 3,home,Florence-Darlington Tech,W,5-4,5.0,4.0,1.0,win,20150403_gchp,3.0,0.0,2.0,,,,0.0,,1.0,,,1.0,win,20150403_gchp,,,,2.0,0.0,,,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 3,home,Florence-Darlington Tech,L,4-0,4.0,0.0,4.0,win,20150403_kv6t,2.0,0.0,2.0,1.0,,,0.0,,,1.0,,4.0,win,20150403_kv6t,,,1.0,3.0,1.0,,1.0,,,3.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 4,home,Florence-Darlington Tech,L,8-5,8.0,5.0,3.0,win,20150404_41o8,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,win,20150404_41o8,1.0,,,2.0,1.0,,,,,4.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 4,home,Florence-Darlington Tech,W,15-14,15.0,14.0,1.0,win,20150404_j4ui,3.0,2.0,0.0,,,,0.0,1.0,,,,1.0,win,20150404_j4ui,,,1.0,0.0,0.0,,1.0,2.0,0.5,5.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 18,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 18,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 18,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 18,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 19,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 19,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 19,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 19,home,Louisburg,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 25,home,USC Salkehatchie,L,7-3,7.0,3.0,4.0,win,20150425_f92k,4.0,0.0,1.0,1.0,,,0.0,,2.0,,,4.0,win,20150425_f92k,,,1.0,2.0,1.0,,1.0,1.0,1.0,5.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Apr 26,home,USC Salkehatchie,W,8-4,8.0,4.0,4.0,win,20150426_i4s2,4.0,2.0,2.0,,,,0.0,1.0,1.0,1.0,1.0,4.0,win,20150426_i4s2,,,,2.0,0.0,,,1.0,,5.0,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,jaredmckayplyn,Jared McKay,,,
Mar 11,home,Lamar,L,16-14,16.0,14.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Mar 13,home,Western Texas,L,15-13,15.0,13.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Mar 13,home,Western Texas,W,16-15,16.0,15.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Mar 14,home,Western Texas,L,15-3,15.0,3.0,12.0,win,20150314_9knt,0.0,0.0,0.0,,,,0.0,,,,,12.0,win,20150314_9knt,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Mar 14,home,Western Texas,W,19-18,19.0,18.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Mar 24,home,Garden City,L,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 1,home,Seward County,L,11-9,11.0,9.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 8,home,Seward County,L,17-5,17.0,5.0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 10,home,Odessa,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 10,home,Odessa,L,11-5,11.0,5.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 11,home,Odessa,W,10-2,10.0,2.0,8.0,win,20150411_cjxh,0.0,0.0,0.0,,,,0.0,,,,,8.0,win,20150411_cjxh,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 11,home,Odessa,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 18,home,Howard (TX),L,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 18,home,Howard (TX),L,13-5,13.0,5.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 19,home,Howard (TX),L,18-4,18.0,4.0,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Apr 19,home,Howard (TX),L,14-10,14.0,10.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
May 1,home,New Mexico Military,L,8-2,8.0,2.0,6.0,win,20150501_gj9o,0.0,0.0,0.0,,,,0.0,,,,,6.0,win,20150501_gj9o,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
May 1,home,New Mexico Military,L,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
May 2,home,New Mexico Military,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
May 2,home,New Mexico Military,W,8-0,8.0,0.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,raulbaduelwzj8,Raul Baduel,,,
Feb 6,home,New Mexico,W,11-8,11.0,8.0,3.0,win,20150206_ywyp,4.0,2.0,2.0,1.0,,,3.0,,1.0,,,3.0,win,20150206_ywyp,,,,3.0,1.0,,1.0,,,4.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Feb 20,home,Wharton County,W,6-4,6.0,4.0,2.0,win,20150220_cdrp,2.0,0.0,0.0,,,,0.0,,1.0,,,2.0,win,20150220_cdrp,,,,0.0,0.0,,,1.0,,2.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Feb 20,home,Wharton County,W,16-4,16.0,4.0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Feb 27,home,Galveston,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Feb 27,home,Galveston,W,6-2,6.0,2.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 14,home,Alvin,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 14,home,Alvin,L,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 15,home,Alvin,W,7-0,7.0,0.0,7.0,win,20150315_v4k4,0.0,0.0,0.0,,,,0.0,,,,,7.0,win,20150315_v4k4,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 15,home,Alvin,W,8-5,8.0,5.0,3.0,win,20150315_7yjm,3.0,0.0,1.0,,,,1.0,,,1.0,,3.0,win,20150315_7yjm,,,1.0,1.0,0.0,,2.0,1.0,2.0,4.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 19,home,Blinn,W,9-3,9.0,3.0,6.0,win,20150319_rzxq,3.0,1.0,2.0,2.0,,,2.0,,1.0,,,6.0,win,20150319_rzxq,,,,4.0,2.0,,,,,3.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 19,home,Blinn,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 28,home,Wharton County,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Mar 28,home,Wharton County,W,8-7,8.0,7.0,1.0,win,20150328_azmi,3.0,0.0,0.0,,,,1.0,,1.0,,,1.0,win,20150328_azmi,1.0,,,0.0,0.0,,1.0,1.0,1.0,4.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 9,home,Galveston,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 9,home,Galveston,W,5-2,5.0,2.0,3.0,win,20150409_ox4l,2.0,0.0,0.0,,,,0.0,1.0,1.0,,,3.0,win,20150409_ox4l,1.0,,,0.0,0.0,,,1.0,,4.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 18,home,Laredo,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 18,home,Laredo,L,9-7,9.0,7.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 19,home,Laredo,W,18-0,18.0,0.0,18.0,win,20150419_tmdl,1.0,0.0,0.0,,,,0.0,,,,,18.0,win,20150419_tmdl,,,,0.0,0.0,,,1.0,,1.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Apr 19,home,Laredo,W,18-10,18.0,10.0,8.0,win,20150419_uhzp,1.0,0.0,0.0,,,,0.0,,,,,8.0,win,20150419_uhzp,,,,0.0,0.0,,1.0,,,1.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
May 2,home,Blinn,W,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
May 2,home,Blinn,W,13-12,13.0,12.0,1.0,win,20150502_7pit,2.0,1.0,0.0,,,,0.0,1.0,2.0,,,1.0,win,20150502_7pit,,,,0.0,0.0,,,,,3.0,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
May 8,home,Panola,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
May 9,home,Angelina,L,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
May 10,home,Northeast Texas,W,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,San Jacinto-North,sanjacintocollegenorth,tylernewcombc7ep,Tyler Newcomb,,,
Feb 9,home,Northwest Mississippi,L,13-5,13.0,5.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Feb 9,home,Northwest Mississippi,W,4-3,4.0,3.0,1.0,win,20150209_b30d,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150209_b30d,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Feb 12,home,Coahoma,W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 17,home,Jefferson (MO),W,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 17,home,Jefferson (MO),L,12-4,12.0,4.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 23,home,Rhodes College JV,W,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 27,home,Chattanooga State,W,10-4,10.0,4.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 28,home,Chattanooga State,W,3-2,3.0,2.0,1.0,win,20150328_q3t7,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150328_q3t7,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 28,home,Chattanooga State,L,7-0,7.0,0.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 10,home,Motlow State,W,13-5,13.0,5.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 11,home,Motlow State,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 11,home,Motlow State,L,8-2,8.0,2.0,6.0,win,20150411_srru,0.0,0.0,0.0,,,,0.0,,,,,6.0,win,20150411_srru,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 24,home,Dyersburg State,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 25,home,Dyersburg State,L,6-3,6.0,3.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Apr 25,home,Dyersburg State,L,6-5,6.0,5.0,1.0,win,20150425_5936,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150425_5936,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,mattmills4g1m,Matt Mills,,,
Mar 21,home,Kaskaskia,W,1-0,1.0,0.0,1.0,win,20150321_myv7,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150321_myv7,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Mar 21,home,Kaskaskia,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Mar 25,home,Lincoln Trail,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Mar 29,home,Rend Lake,L,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 4,home,Southeastern Illinois,W,10-0,10.0,0.0,10.0,win,20150404_93d4,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20150404_93d4,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 4,home,Southeastern Illinois,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 10,home,John A. Logan,L,5-0,5.0,0.0,5.0,win,20150410_xfb7,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20150410_xfb7,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 12,home,Wabash Valley,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 18,home,Shawnee,W,5-2,5.0,2.0,3.0,win,20150418_a0rp,0.0,0.0,0.0,,,,0.0,,,,,3.0,win,20150418_a0rp,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 18,home,Shawnee,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 21,home,ROBERT MORRIS COLLEGE,W,8-3,8.0,3.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 23,home,Southwestern Illinois,L,11-2,11.0,2.0,9.0,win,20150423_w3at,0.0,0.0,0.0,,,,0.0,,,,,9.0,win,20150423_w3at,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Apr 23,home,Southwestern Illinois,L,9-4,9.0,4.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,addisonrussl7mj,Addison Russ,,,
Feb 7,home,Bishop State,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 7,home,Bishop State,W,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 10,home,Copiah-Lincoln,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 10,home,Copiah-Lincoln,W,14-0,14.0,0.0,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 19,home,College of St. Joseph,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 20,home,College of St. Joseph,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 20,home,College of St. Joseph,W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 21,home,College of St. Joseph,W,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
Feb 21,home,College of St. Joseph,L,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,logantaravellakeb7,Logan Taravella,,,
