date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Mar 15,home,Louisburg,L,6-2,6.0,2.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 16,home,Louisburg,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 16,home,Louisburg,W,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 26,home,Brunswick,W,6-5,6.0,5.0,1.0,win,20140326_2yv6,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140326_2yv6,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 29,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 29,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 29,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 29,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 30,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 30,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 30,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Mar 30,home,USC Sumter,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 9,home,Wake Tech,W,12-6,12.0,6.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 12,home,USC Salkehatchie,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 12,home,USC Salkehatchie,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 13,home,USC Salkehatchie,W,6-0,6.0,0.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 13,home,USC Salkehatchie,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 16,home,Mt. Olive College JV,W,5-2,5.0,2.0,3.0,win,20140416_6wlx,0.0,0.0,0.0,,,,0.0,,,,,3.0,win,20140416_6wlx,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 23,home,Lenoir,L,8-3,8.0,3.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 26,home,Thomas Nelson Community College,W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Apr 26,home,Thomas Nelson Community College,W,24-9,24.0,9.0,15.0,win,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2014,2013-14,div1,Pitt,pittcommunitycollege,lanejohnson1g61,Lane Johnson,,,
Jan 31,home,Luna,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Jan 31,home,Luna,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Jan 31,home,Luna,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Jan 31,home,Luna,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 1,home,Luna,W,9-3,9.0,3.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 1,home,Luna,W,12-5,12.0,5.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 15,home,Western Texas,W,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 15,home,Western Texas,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 19,home,Dallas College - North Lake,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Feb 19,home,Dallas College - North Lake,W,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 5,home,Grayson,L,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 5,home,Grayson,L,7-1,7.0,1.0,6.0,win,20140305_tokq,0.0,0.0,0.0,,,,0.0,,,,,6.0,win,20140305_tokq,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 12,home,Vernon,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 12,home,Vernon,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 27,home,North Central Texas,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Mar 27,home,North Central Texas,L,13-11,13.0,11.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 2,home,Ranger,L,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 2,home,Ranger,L,13-10,13.0,10.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 12,home,Hill,W,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 12,home,Hill,W,17-7,17.0,7.0,10.0,win,20140412_zyn3,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20140412_zyn3,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 16,home,McLennan,L,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 16,home,McLennan,L,23-3,23.0,3.0,20.0,win,,,,,,,,,,,,,20.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 23,home,Weatherford,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Apr 23,home,Weatherford,L,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
May 3,home,Temple,L,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
May 3,home,Temple,W,7-4,7.0,4.0,3.0,win,20140503_jlt4,0.0,0.0,0.0,,,,0.0,,,,,3.0,win,20140503_jlt4,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Cisco,ciscocollege,stevendresslero80h,Steven Dressler,,,
Jan 31,home,Vernon,W,17-1,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,16.0,win,
Jan 31,home,Alvin,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,5.0,win,
Feb 8,home,McLennan,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Feb 8,home,McLennan,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Feb 12,home,Alvin,W,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Feb 12,home,Alvin,L,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,11.0,win,
Feb 15,home,Wharton County,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Feb 15,home,Wharton County,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Feb 19,home,Temple,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Feb 19,home,Temple,L,4-0,4.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,4.0,win,20140219_qo9r
Feb 22,home,McLennan,L,5-2,5.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,20140222_pomu
Feb 22,home,McLennan,W,3-1,3.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,20140222_ront
Feb 28,home,Bossier Parish,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 1,home,Bossier Parish,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 1,home,Bossier Parish,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Mar 6,home,Navarro,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,4.0,win,
Mar 7,home,Navarro,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 7,home,Navarro,L,17-2,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,15.0,win,
Mar 10,home,Tyler,L,5-4,5.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140310_ef17
Mar 10,home,Tyler,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Mar 14,home,Paris,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 15,home,Paris,L,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,10.0,win,
Mar 15,home,Paris,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 17,home,Blinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 20,home,Panola,W,13-8,13.0,8.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,5.0,win,20140320_ictg
Mar 21,home,Panola,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Mar 21,home,Panola,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,5.0,win,
Mar 24,home,Wharton County,W,4-3,4.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140324_995l
Mar 24,home,Wharton County,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Mar 28,home,Northeast Texas,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Mar 29,home,Northeast Texas,W,4-3,4.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140329_lp3t
Mar 29,home,Northeast Texas,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Apr 1,home,Temple,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Apr 1,home,Temple,L,5-4,5.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140401_vfew
Apr 4,home,Bossier Parish,W,5-2,5.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,20140404_m69z
Apr 5,home,Bossier Parish,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Apr 5,home,Bossier Parish,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Apr 8,home,Galveston,W,18-16,18.0,16.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,20140408_ewu7
Apr 8,home,Galveston,L,9-8,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Apr 11,home,Navarro,L,10-9,10.0,9.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140411_5edz
Apr 12,home,Navarro,L,9-6,9.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,20140412_r8wu
Apr 12,home,Navarro,W,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,
Apr 14,home,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,
Apr 17,home,Paris,W,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Apr 18,home,Paris,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,
Apr 18,home,Paris,L,3-1,3.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,20140418_7ug3
Apr 24,home,Panola,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,
Apr 26,home,Panola,L,2-1,2.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,1.0,win,20140426_yn9v
Apr 26,home,Panola,L,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
Apr 29,home,Galveston,L,11-2,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,9.0,win,
Apr 29,home,Galveston,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,2.0,win,
May 2,home,Northeast Texas,W,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,10.0,win,
May 3,home,Northeast Texas,W,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,3.0,win,
May 3,home,Northeast Texas,L,5-1,5.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,4.0,win,20140503_t021
May 11,home,Navarro,W,11-4,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Angelina,angelinacollege,jarretpickenso2lr,Jarret Pickens,7.0,win,
Jan 31,home,St. Johns River State,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gantdavissg1l,Gant Davis,2.0,win,
Jan 31,home,St. Johns River State,L,3-0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gantdavissg1l,Gant Davis,3.0,win,
Feb 1,home,St. Johns River State,L,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gantdavissg1l,Gant Davis,4.0,win,
