date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 14,home,Florida SouthWestern State,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,1.0,win,,1.0,win,
Apr 16,home,Florida SouthWestern State,W,2-1,2.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,1.0,win,20180416_rkiy,1.0,win,20180416_rkiy
Apr 18,home,State College of Florida,L,21-6,21.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,15.0,win,,15.0,win,
Apr 20,home,State College of Florida,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,6.0,win,,6.0,win,
Apr 21,home,State College of Florida,L,18-5,18.0,5.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,13.0,win,20180421_ajyp,13.0,win,20180421_ajyp
Apr 23,home,Polk State,L,10-0,10.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,10.0,win,20180423_krix,10.0,win,20180423_krix
Apr 25,home,Polk State,L,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,3.0,win,,3.0,win,
Apr 27,home,Polk State,W,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,4.0,win,,4.0,win,
Apr 28,home,St. Petersburg,W,7-3,7.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,4.0,win,20180428_zyb5,4.0,win,20180428_zyb5
Apr 30,home,St. Petersburg,L,9-7,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,2.0,win,,2.0,win,
May 2,home,St. Petersburg,T,4-4,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,South Florida State,southfloridastatecollege,ronnyhintonhkcj,Ronny Hinton,0.0,tie,,0.0,tie,
Feb 18,home,Rend Lake,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,1.0,win,,1.0,win,
Feb 18,home,Rend Lake,L,14-5,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,9.0,win,,9.0,win,
Feb 26,home,Ellsworth,W,9-4,9.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,5.0,win,20180226_uewl,5.0,win,20180226_uewl
Feb 26,home,Ellsworth,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,1.0,win,,1.0,win,
Mar 1,home,Three Rivers,W,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,4.0,win,,4.0,win,
Mar 1,home,Three Rivers,W,8-0,8.0,0.0,,,,1.0,1.0,1.0,1.0,,,0.0,,,,,,,,2.0,1.0,,,,,1.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,8.0,win,20180301_xp9x,8.0,win,20180301_xp9x
Mar 6,home,McKendree University,W,13-3,13.0,3.0,,,,3.0,2.0,2.0,,,,0.0,,,,,1.0,,,2.0,0.0,,,,,4.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,20180306_86cn,10.0,win,20180306_86cn
Mar 13,home,John A. Logan,W,15-5,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,,10.0,win,
Mar 17,home,North Central Missouri,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,5.0,win,,5.0,win,
Mar 17,home,North Central Missouri,W,9-1,9.0,1.0,,,,3.0,2.0,2.0,2.0,,,0.0,,,,,,,,4.0,2.0,,,,,3.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,8.0,win,20180317_88cc,8.0,win,20180317_88cc
Mar 18,home,North Central Missouri,W,15-3,15.0,3.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,0.0,,,,,3.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,12.0,win,20180318_qs0d,12.0,win,20180318_qs0d
Mar 18,home,North Central Missouri,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,,10.0,win,
Mar 20,home,Southwestern Illinois,W,9-8,9.0,8.0,,,,1.0,0.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,1.0,win,20180320_8f9b,1.0,win,20180320_8f9b
Mar 22,home,MCC-Maple Woods,W,11-0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,11.0,win,,11.0,win,
Mar 22,home,MCC-Maple Woods,W,14-4,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,,10.0,win,
Mar 30,home,St. Charles,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,11.0,win,,11.0,win,
Mar 30,home,St. Charles,W,10-2,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,8.0,win,,8.0,win,
Apr 3,home,Webster University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,8.0,win,,8.0,win,
Apr 4,home,Quincy University JV,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,1.0,win,,1.0,win,
Apr 4,home,Quincy University JV,W,5-0,5.0,0.0,,,,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,0.0,,,,,3.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,5.0,win,20180404_kct3,5.0,win,20180404_kct3
Apr 7,home,St. Louis,L,10-1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,9.0,win,,9.0,win,
Apr 7,home,St. Louis,W,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,8.0,win,,8.0,win,
Apr 12,home,State Fair,W,14-3,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,11.0,win,,11.0,win,
Apr 12,home,State Fair,W,16-4,16.0,4.0,,,,1.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,12.0,win,20180412_lj6x,12.0,win,20180412_lj6x
Apr 17,home,Missouri Baptist JV,W,10-1,10.0,1.0,,,,3.0,0.0,0.0,,,,1.0,,2.0,,,,1.0,,0.0,0.0,,,,,4.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,9.0,win,20180417_ujpj,9.0,win,20180417_ujpj
Apr 17,home,Missouri Baptist JV,W,15-5,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,,10.0,win,
Apr 19,home,Mineral Area,L,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,2.0,win,,2.0,win,
Apr 19,home,Mineral Area,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,2.0,win,,2.0,win,
Apr 25,home,Webster University JV,W,9-4,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,5.0,win,,5.0,win,
Apr 25,home,Webster University JV,W,8-3,8.0,3.0,,,,4.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,0.0,,,,,4.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,5.0,win,20180425_h5wl,5.0,win,20180425_h5wl
Apr 28,home,Kaskaskia,W,10-3,10.0,3.0,,,,1.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,7.0,win,20180428_51u6,7.0,win,20180428_51u6
Apr 28,home,Kaskaskia,W,17-0,17.0,0.0,,,,0.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,17.0,win,20180428_abi4,17.0,win,20180428_abi4
May 4,home,Three Rivers,W,11-4,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,7.0,win,,7.0,win,
May 10,home,Mineral Area,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,6.0,win,,6.0,win,
May 12,home,Crowder,W,7-4,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,3.0,win,,3.0,win,
May 18,home,Delgado,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,11.0,win,,11.0,win,
May 18,home,Seminole State (OK),W,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,6.0,win,,6.0,win,
May 19,home,Delgado,L,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Jefferson (MO),jeffersoncollege,bradwillismota,Brad Willis,10.0,win,,10.0,win,
Feb 25,home,Mercer County,W,14-0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,14.0,win,,14.0,win,
Feb 25,home,Mercer County,W,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,2.0,win,,2.0,win,
Feb 27,home,Monroe College,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,2.0,win,,2.0,win,
Feb 27,home,Monroe College,W,12-5,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,7.0,win,,7.0,win,
Mar 6,home,Delaware County,W,22-1,22.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,21.0,win,20180306_5qo5,21.0,win,20180306_5qo5
Mar 7,home,Prince George's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,21.0,win,,21.0,win,
Mar 8,home,Cecil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,21.0,win,,21.0,win,
Mar 9,home,Penn State Mont Alto,W,16-7,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,9.0,win,,9.0,win,
Mar 16,home,Penn State-Schuylkill,W,12-2,12.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,10.0,win,20180316_ulr6,10.0,win,20180316_ulr6
Mar 18,home,Montgomery,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,6.0,win,,6.0,win,
Mar 18,home,Montgomery,W,14-1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,13.0,win,,13.0,win,
Mar 24,home,Frederick,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,7.0,win,,7.0,win,
Mar 24,home,Frederick,W,12-0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,12.0,win,,12.0,win,
Mar 25,home,Erie,W,14-4,14.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,10.0,win,20180325_rdox,10.0,win,20180325_rdox
Mar 25,home,Erie,W,16-6,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,10.0,win,,10.0,win,
Mar 26,home,Erie,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,10.0,win,,10.0,win,
Mar 29,home,CCBC Dundalk,W,14-3,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,11.0,win,,11.0,win,
Mar 31,home,Garrett,W,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,10.0,win,,10.0,win,
Mar 31,home,Garrett,W,15-0,15.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,15.0,win,20180331_6ljb,15.0,win,20180331_6ljb
Apr 5,home,Cecil,W,7-6,7.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,1.0,win,20180405_g1ey,1.0,win,20180405_g1ey
Apr 5,home,Cecil,W,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,7.0,win,,7.0,win,
Apr 6,home,Hagerstown,W,18-6,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,12.0,win,,12.0,win,
Apr 6,home,Hagerstown,W,19-2,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,17.0,win,,17.0,win,
Apr 10,home,Camden County,W,14-11,14.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,3.0,win,,3.0,win,
Apr 11,home,CCBC Essex,W,10-7,10.0,7.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,3.0,win,20180411_qju5,3.0,win,20180411_qju5
Apr 12,home,CCBC Catonsville,L,13-7,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,6.0,win,,6.0,win,
Apr 12,home,CCBC Catonsville,W,15-10,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,5.0,win,,5.0,win,
Apr 14,home,Allegany Maryland,W,19-10,19.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,9.0,win,,9.0,win,
Apr 14,home,Allegany Maryland,W,11-0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,11.0,win,,11.0,win,
Apr 18,home,Anne Arundel,W,19-8,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,11.0,win,,11.0,win,
Apr 24,home,Prince George's,W,14-6,14.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,8.0,win,20180424_3jla,8.0,win,20180424_3jla
Apr 28,home,ASA New York,W,17-15,17.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,2.0,win,,2.0,win,
Apr 28,home,ASA New York,W,19-4,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,15.0,win,,15.0,win,
May 1,home,Delaware Tech,W,11-8,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,3.0,win,,3.0,win,
May 2,home,Brookdale,W,25-4,25.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,21.0,win,20180502_9kjt,21.0,win,20180502_9kjt
May 7,home,RCSJ Gloucester,L,9-6,9.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,3.0,win,20180507_iz1f,3.0,win,20180507_iz1f
May 10,home,Potomac State,W,16-8,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,braedenfausnaughtgj16,Braeden Fausnaught,8.0,win,,8.0,win,
Sep 10  #,home,Colorado State University- Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,colehalpinckzu,Cole Halpin,,,,10.0,win,
Oct 8  #,home,Colorado State University Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,colehalpinckzu,Cole Halpin,,,,10.0,win,
Oct 13  #,home,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern,northeasternjuniorcollege,colehalpinckzu,Cole Halpin,,,,10.0,win,
