date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Feb 6,home,Wallace-Dothan,L,16-3,16.0,3.0,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 8,home,Emmanuel College JV,W,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 8,home,Emmanuel College JV,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 10,home,Florida State Jacksonville,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 10,home,Florida State Jacksonville,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 13,home,Tallahassee,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 14,home,Thomas University JV,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 14,home,Thomas University JV,W,11-2,11.0,2.0,9.0,win,20180214_imgl,3.0,1.0,1.0,1.0,,,0.0,1.0,,,,,,,2.0,1.0,,,,,4.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 17,home,USC Salkehatchie,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 17,home,USC Salkehatchie,W,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 19,home,Florida State Jacksonville,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 22,home,Thomas University JV,W,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 22,home,Thomas University JV,W,13-1,13.0,1.0,12.0,win,20180222_ycry,2.0,0.0,1.0,,,,1.0,,,,,,,,1.0,0.0,,,,,2.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 24,home,Santa Fe,L,7-6,7.0,6.0,1.0,win,20180224_bpfb,3.0,0.0,0.0,,,,0.0,1.0,,,1.0,,,,0.0,0.0,,,,,4.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 24,home,Santa Fe,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 28,home,Tallahassee,L,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Feb 28,home,Tallahassee,W,7-3,7.0,3.0,4.0,win,20180228_3gt2,3.0,1.0,0.0,,,,0.0,1.0,3.0,,,,,,0.0,0.0,,,,,4.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 3,home,West Georgia Tech,W,15-5,15.0,5.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 7,home,Georgia Highlands,L,14-1,14.0,1.0,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 9,home,Georgia Highlands,L,11-4,11.0,4.0,7.0,win,20180309_a2rc,1.0,1.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,2.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 10,home,Georgia Highlands,W,6-5,6.0,5.0,1.0,win,20180310_u383,0.0,1.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 10,home,Georgia Highlands,L,4-2,4.0,2.0,2.0,win,20180310_bsst,2.0,1.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,2.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 13,home,Gordon State,W,12-3,12.0,3.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 15,home,Gordon State,W,17-5,17.0,5.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 15,home,Gordon State,L,4-2,4.0,2.0,2.0,win,20180315_xo7k,1.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 17,home,Gordon State,L,11-1,11.0,1.0,10.0,win,20180317_ogip,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 20,home,South Georgia State,W,12-11,12.0,11.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 22,home,South Georgia State,L,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 23,home,South Georgia State,L,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 23,home,South Georgia State,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 26,home,Georgia Highlands,L,9-7,9.0,7.0,2.0,win,20180326_oeei,4.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,1.0,,,,5.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 28,home,Gordon State,W,9-4,9.0,4.0,5.0,win,20180328_mi7c,3.0,1.0,0.0,,,,0.0,1.0,1.0,1.0,,,,1.0,0.0,0.0,,,,,5.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Mar 31,home,South Georgia State,W,5-3,5.0,3.0,2.0,win,20180331_xmkt,3.0,0.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,0.0,,,,,4.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 3,home,Andrew,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 5,home,Andrew,L,10-6,10.0,6.0,4.0,win,20180405_n33g,0.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 6,home,Andrew,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 6,home,Andrew,W,10-1,10.0,1.0,9.0,win,20180406_2qyy,0.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 10,home,East Georgia State,L,9-5,9.0,5.0,4.0,win,20180410_eve6,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 12,home,East Georgia State,L,14-9,14.0,9.0,5.0,win,20180412_z72k,3.0,2.0,2.0,,,,0.0,1.0,,,,,,,2.0,0.0,1.0,,,,4.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 14,home,East Georgia State,L,6-2,6.0,2.0,4.0,win,20180414_pi34,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,3.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 14,home,East Georgia State,L,7-5,7.0,5.0,2.0,win,20180414_a3nc,0.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 17,home,Wallace-Dothan,W,11-10,11.0,10.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 24,home,West Georgia Tech,W,20-3,20.0,3.0,17.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 27,home,West Georgia Tech,W,12-1,12.0,1.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 28,home,West Georgia Tech,W,16-2,16.0,2.0,14.0,win,20180428_y2up,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Apr 28,home,West Georgia Tech,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 1,home,Andrew,L,6-5,6.0,5.0,1.0,win,20180501_g3oq,0.0,1.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 3,home,East Georgia State,L,8-3,8.0,3.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 9,home,East Georgia State,W,11-2,11.0,2.0,9.0,win,20180509_y1sk,0.0,0.0,0.0,,,,0.0,,,1.0,1.0,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 10,home,South Georgia State,W,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 11,home,South Georgia State,W,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 16,home,Walters State,L,14-3,14.0,3.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
May 17,home,Walters State,L,15-7,15.0,7.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,gunnergeorgey2iy,Gunner George,,,,,,
Jan 26,home,Panola,L,6-3,6.0,3.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Jan 26,home,San Jacinto,L,18-6,18.0,6.0,12.0,win,20180126_oeml,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 2,home,Wharton County,L,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 3,home,Wharton County,L,12-3,12.0,3.0,9.0,win,20180203_ygjv,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 3,home,Nunez,,,,,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 9,home,Alvin,W,15-9,15.0,9.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 9,home,Alvin,W,9-3,9.0,3.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 14,home,Mississippi Gulf Coast,L,18-3,18.0,3.0,15.0,win,20180214_fqla,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 14,home,Mississippi Gulf Coast,L,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 17,home,Alvin,L,17-5,17.0,5.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 17,home,St. Louis,L,10-4,10.0,4.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 18,home,St. Louis,W,15-7,15.0,7.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 18,home,Copiah-Lincoln,L,10-8,10.0,8.0,2.0,win,20180218_qdyp,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 21,home,Bossier Parish,L,6-3,6.0,3.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 21,home,Bossier Parish,L,18-16,18.0,16.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 23,home,Tyler,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 23,home,Wallace State,L,14-3,14.0,3.0,11.0,win,20180223_wkil,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 24,home,Meridian,L,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Feb 24,home,Meridian,L,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 3,home,Illinois Central,W,10-6,10.0,6.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 3,home,Mississippi Gulf Coast,L,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 7,home,Jones,L,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 7,home,Jones,L,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 8,home,South Suburban,L,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 9,home,Hinds,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 9,home,Nunez,W,14-2,14.0,2.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 16,home,LSU Eunice,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 17,home,LSU Eunice,L,14-10,14.0,10.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 19,home,LSU Eunice,L,11-0,11.0,0.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 20,home,Pearl River,L,20-4,20.0,4.0,16.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 20,home,Pearl River,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
Mar 24,home,Hinds,L,12-1,12.0,1.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Baton Rouge,batonrougecommunitycollege,dillenmillerdjum,Dillen Miller,,,,,,
