date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 8,home,Tyler,L,13-0,13.0,0.0,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 10,home,Tyler,W,10-7,10.0,7.0,3.0,win,20210410_0tnb,2.0,0.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,,,2.0,1.0,,,,,5.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 10,home,Tyler,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 15,home,Navarro,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 19,home,Henderson State JV,W,13-2,13.0,2.0,11.0,win,20210419_iyje,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,6.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 19,home,Henderson State JV,,,,,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 20,home,Navarro,,,,,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 20,home,Navarro,,,,,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 20,home,Navarro,,,,,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 20,home,Navarro,,,,,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 22,home,Northeast Texas,W,5-2,5.0,2.0,3.0,win,20210422_13mc,4.0,0.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,4.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 25,home,Northeast Texas,L,7-6,7.0,6.0,1.0,win,20210425_0aqu,2.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,3.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 25,home,Northeast Texas,L,7-4,7.0,4.0,3.0,win,20210425_i2qx,4.0,0.0,1.0,1.0,,,0.0,,,,,,,,2.0,1.0,,,,,4.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 27,home,UA Rich Mountain,W,11-0,11.0,0.0,11.0,win,20210427_7xpb,3.0,0.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,5.0,2.0,,,,,3.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Apr 29,home,Panola,W,7-5,7.0,5.0,2.0,win,20210429_3kb6,2.0,1.0,1.0,1.0,,,0.0,1.0,,,,1.0,,,2.0,1.0,,,,,4.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 1,home,Panola,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 1,home,Panola,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 1,home,Panola,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 1,home,Panola,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 3,home,Champion Christian College,W,15-5,15.0,5.0,10.0,win,20210503_jkie,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,4.0,1.0,,,,,1.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 3,home,Champion Christian College,W,22-2,22.0,2.0,20.0,win,20210503_eysi,4.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,0.0,,,4.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 7,home,Wharton County,W,12-0,12.0,0.0,12.0,win,20210507_vg7y,4.0,1.0,0.0,,,,0.0,1.0,2.0,,,,,,0.0,0.0,,,,,5.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 8,home,Navarro,L,12-2,12.0,2.0,10.0,win,20210508_3a8m,3.0,0.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,3.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 8,home,Blinn,W,10-9,10.0,9.0,1.0,win,20210508_cs8p,4.0,1.0,2.0,,,,1.0,1.0,,,,,,,2.0,0.0,,,,,5.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
May 9,home,Navarro,L,8-0,8.0,0.0,8.0,win,20210509_u172,2.0,0.0,0.0,,,,0.0,1.0,2.0,,,,,,0.0,0.0,,,,,3.0,2021,2020-21,div1,Bossier Parish,bossierparishcommunitycollege,gavinbairdmyo6,Gavin Baird,,,,,,
Mar 6,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 6,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 6,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 6,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 7,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 7,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 7,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 7,home,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 16,home,Doane College JV,W,13-0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,13.0,win,,13.0,win,
Mar 20,home,Otero,W,4-0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,4.0,win,,4.0,win,
Mar 20,home,Otero,W,11-4,11.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,7.0,win,20210320_fik4,7.0,win,20210320_fik4
Mar 21,home,Otero,W,9-6,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,3.0,win,,3.0,win,
Mar 21,home,Otero,W,15-7,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,8.0,win,,8.0,win,
Mar 24,home,Concordia College JV,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 24,home,Concordia College JV,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,6.0,win,,6.0,win,
Mar 27,home,Lamar,W,7-0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,7.0,win,,7.0,win,
Mar 27,home,Lamar,L,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,1.0,win,,1.0,win,
Mar 28,home,Lamar,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Mar 28,home,Lamar,W,8-5,8.0,5.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,3.0,win,20210328_rrgz,3.0,win,20210328_rrgz
Mar 30,home,North Central Missouri,W,17-3,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,14.0,win,,14.0,win,
Mar 30,home,North Central Missouri,W,19-8,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,11.0,win,,11.0,win,
Apr 13,home,Concordia College JV,W,12-9,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,3.0,win,,3.0,win,
Apr 13,home,Concordia College JV,W,12-5,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,7.0,win,,7.0,win,
Apr 17,home,McCook,W,9-8,9.0,8.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,1.0,win,20210417_48q7,1.0,win,20210417_48q7
Apr 18,home,McCook,W,15-5,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Apr 18,home,McCook,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,1.0,win,,1.0,win,
Apr 22,home,Western Nebraska,W,9-5,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,4.0,win,,4.0,win,
Apr 22,home,Western Nebraska,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,1.0,win,,1.0,win,
Apr 30,home,Northeastern,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,10.0,win,,10.0,win,
Apr 30,home,Northeastern,W,15-8,15.0,8.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,7.0,win,20210430_xn41,7.0,win,20210430_xn41
May 1,home,Northeastern,W,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,4.0,win,,4.0,win,
May 4,home,Doane College JV,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,11.0,win,,11.0,win,
May 4,home,Doane College JV,W,10-5,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,5.0,win,,5.0,win,
May 7,home,Otero,W,15-1,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,14.0,win,,14.0,win,
May 8,home,Otero,L,4-1,4.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,3.0,win,20210508_hsnp,3.0,win,20210508_hsnp
May 9,home,Otero,W,13-2,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Southeast,southeastcommunitycollege,parkerthomasrig8,Parker Thomas,11.0,win,,11.0,win,
Jan 22,home,San Jacinto,L,6-1,6.0,1.0,5.0,win,20210122_z5rs,3.0,0.0,0.0,,,,0.0,,3.0,,,,,,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Jan 23,home,San Jacinto,L,7-4,7.0,4.0,3.0,win,20210123_8gqb,1.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,1.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Jan 23,home,San Jacinto,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Jan 24,home,San Jacinto,L,16-10,16.0,10.0,6.0,win,20210124_q7lf,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 6,home,Wharton County,L,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 7,home,Wharton County,W,4-0,4.0,0.0,4.0,win,20210207_3obh,1.0,2.0,0.0,,,,0.0,1.0,,,,,,1.0,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 7,home,Wharton County,W,4-1,4.0,1.0,3.0,win,20210207_g23c,0.0,0.0,0.0,,,,0.0,,,,1.0,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 8,home,Wharton County,L,10-9,10.0,9.0,1.0,win,20210208_87ir,2.0,2.0,1.0,,,,1.0,2.0,,,,,,,1.0,0.0,,,,,4.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 10,home,Northwest Florida State,L,11-5,11.0,5.0,6.0,win,20210210_gmjw,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 13,home,St. Louis,W,9-2,9.0,2.0,7.0,win,20210213_8qm3,3.0,1.0,1.0,,,,2.0,,,,,,,,1.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 13,home,St. Louis,W,10-3,10.0,3.0,7.0,win,20210213_uvsu,4.0,2.0,1.0,,,,1.0,,2.0,2.0,,1.0,,,1.0,0.0,,,,,5.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 21,home,Jefferson (MO),W,10-1,10.0,1.0,9.0,win,20210221_t2q2,2.0,0.0,0.0,,,,0.0,,,,,,,1.0,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 21,home,Jefferson (MO),L,9-0,9.0,0.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 23,home,Bossier Parish,,,,,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 25,home,LSU-Alexandria,W,11-3,11.0,3.0,8.0,win,20210225_8xhh,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,0.0,,,,,4.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 27,home,Wharton County,L,8-2,8.0,2.0,6.0,win,20210227_19ll,4.0,1.0,1.0,,,,0.0,,,1.0,,,,,1.0,0.0,,,,,4.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 28,home,Wharton County,W,7-3,7.0,3.0,4.0,win,20210228_0ibj,2.0,0.0,0.0,,,,0.0,,,,,1.0,,,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Feb 28,home,Wharton County,W,14-8,14.0,8.0,6.0,win,20210228_s7vt,4.0,2.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,0.0,,,,,6.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 3,home,LSU-Alexandria,,,,,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 3,home,LSU-Alexandria,,,,,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 3,home,LSU-Alexandria,,,,,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 3,home,LSU-Alexandria,,,,,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 5,home,Howard (TX),L,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 5,home,Howard (TX),L,4-2,4.0,2.0,2.0,win,20210305_2tta,2.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 6,home,Howard (TX),L,16-15,16.0,15.0,1.0,win,20210306_2vpm,1.0,2.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,2.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 6,home,Howard (TX),L,13-3,13.0,3.0,10.0,win,20210306_zn0v,3.0,0.0,1.0,,,,1.0,,1.0,,,,,,1.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 8,home,LSU-Alexandria,W,14-2,14.0,2.0,12.0,win,20210308_dpak,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 12,home,LSU Eunice,W,12-2,12.0,2.0,10.0,win,20210312_ozj2,4.0,1.0,1.0,,,,1.0,,,,,,,,1.0,0.0,,,,,4.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 13,home,LSU Eunice,L,8-2,8.0,2.0,6.0,win,20210313_pkkf,1.0,0.0,0.0,,,,0.0,1.0,,,,,,1.0,0.0,0.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 14,home,LSU-Alexandria,W,7-4,7.0,4.0,3.0,win,20210314_e72g,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 14,home,LSU-Alexandria,W,13-5,13.0,5.0,8.0,win,20210314_te4d,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,,1.0,,5.0,2.0,,,,,3.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
Mar 16,home,Bossier Parish,W,14-3,14.0,3.0,11.0,win,20210316_t10a,3.0,2.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,0.0,,,,,4.0,2021,2020-21,div1,Baton Rouge,batonrougecommunitycollege,creeddavidwt5q,Creed David,,,,,,
