date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Feb 16,home,Gordon State,W,14-7,14.0,7.0,,,,5.0,1.0,2.0,,,,1.0,,,,,,,,2.0,0.0,,,,,5.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170216_lf72,7.0,win,20170216_lf72
Feb 17,home,Gordon State,W,4-3,4.0,3.0,,,,2.0,0.0,0.0,,,,0.0,1.0,,,,,,1.0,0.0,0.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,1.0,win,20170217_vd5e,1.0,win,20170217_vd5e
Feb 18,home,Columbia State,W,6-1,6.0,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,4.0,1.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,5.0,win,20170218_yvmf,5.0,win,20170218_yvmf
Feb 18,home,Columbia State,W,13-3,13.0,3.0,,,,1.0,2.0,0.0,,,,1.0,,,,,2.0,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170218_vqnj,10.0,win,20170218_vqnj
Feb 19,home,Columbia State,W,9-3,9.0,3.0,,,,5.0,2.0,3.0,,,2.0,5.0,,1.0,,,,,,9.0,2.0,,,,,5.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,6.0,win,20170219_cs9n,6.0,win,20170219_cs9n
Feb 24,home,Shelton State,W,7-1,7.0,1.0,,,,3.0,2.0,2.0,,,2.0,3.0,,,,,,,,8.0,2.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,6.0,win,20170224_8ywx,6.0,win,20170224_8ywx
Feb 24,home,State College of Florida,W,7-3,7.0,3.0,,,,4.0,1.0,0.0,,,,0.0,,3.0,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,4.0,win,20170224_7vsj,4.0,win,20170224_7vsj
Feb 25,home,St. Johns River State,W,12-5,12.0,5.0,,,,3.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,,2.0,0.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170225_xkwb,7.0,win,20170225_xkwb
Feb 26,home,Shelton State,W,13-3,13.0,3.0,,,,2.0,2.0,0.0,,,,0.0,1.0,,,,1.0,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170226_tdpt,10.0,win,20170226_tdpt
Mar 3,home,Grand Rapids,W,10-0,10.0,0.0,,,,1.0,0.0,0.0,,,,1.0,1.0,,,,2.0,,,0.0,0.0,,1.0,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170303_rdjn,10.0,win,20170303_rdjn
Mar 4,home,LSU Eunice,L,9-2,9.0,2.0,,,,3.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,5.0,1.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170304_l6q2,7.0,win,20170304_l6q2
Mar 5,home,LSU Eunice,W,3-0,3.0,0.0,,,,2.0,0.0,0.0,,,,0.0,,1.0,,,1.0,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,3.0,win,20170305_iuhs,3.0,win,20170305_iuhs
Mar 5,home,Grand Rapids,W,19-1,19.0,1.0,,,,4.0,2.0,2.0,1.0,,,2.0,,1.0,,,,,,3.0,1.0,,1.0,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,18.0,win,20170305_3qdi,18.0,win,20170305_3qdi
Mar 11,home,Tallahassee,W,16-1,16.0,1.0,,,,2.0,0.0,1.0,,,,0.0,,,,,1.0,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,15.0,win,20170311_nb8b,15.0,win,20170311_nb8b
Mar 11,home,Tallahassee,W,9-7,9.0,7.0,,,,2.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,2.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,2.0,win,20170311_r718,2.0,win,20170311_r718
Mar 14,home,Pensacola State,W,8-0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,8.0,win,,8.0,win,
Mar 16,home,Pensacola State,W,10-0,10.0,0.0,,,,4.0,1.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170316_mj21,10.0,win,20170316_mj21
Mar 21,home,Northwest Florida State,W,5-1,5.0,1.0,,,,4.0,1.0,3.0,1.0,,,2.0,,,,,,,,4.0,1.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,4.0,win,20170321_sheu,4.0,win,20170321_sheu
Mar 23,home,Northwest Florida State,W,13-6,13.0,6.0,,,,5.0,1.0,4.0,1.0,,1.0,4.0,,,,,,,,8.0,2.0,,,,,5.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170323_o3ai,7.0,win,20170323_o3ai
Apr 1,home,Gulf Coast State,W,11-8,11.0,8.0,,,,1.0,0.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,1.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,3.0,win,20170401_du92,3.0,win,20170401_du92
Apr 1,home,Gulf Coast State,W,10-3,10.0,3.0,,,,3.0,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170401_ryu8,7.0,win,20170401_ryu8
Apr 4,home,Wallace-Dothan,W,7-0,7.0,0.0,,,,3.0,1.0,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,5.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,7.0,win,20170404_sjhx,7.0,win,20170404_sjhx
Apr 12,home,Tallahassee,W,11-0,11.0,0.0,,,,3.0,2.0,2.0,,,1.0,2.0,,1.0,,,,,,5.0,1.0,,,,,3.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,11.0,win,20170412_en0y,11.0,win,20170412_en0y
Apr 14,home,Pensacola State,W,11-1,11.0,1.0,,,,2.0,1.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,2.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170414_n7cm,10.0,win,20170414_n7cm
Apr 17,home,Northwest Florida State,W,15-14,15.0,14.0,,,,3.0,2.0,2.0,1.0,,,0.0,2.0,,,,1.0,,,3.0,1.0,,,,,6.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,1.0,win,20170417_nmkf,1.0,win,20170417_nmkf
Apr 22,home,Gulf Coast State,W,12-2,12.0,2.0,,,,3.0,1.0,1.0,,,,0.0,1.0,,,,,,,1.0,0.0,1.0,,,,4.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,10.0,win,20170422_okmu,10.0,win,20170422_okmu
May 31,home,McLennan,W,19-11,19.0,11.0,,,,4.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,5.0,1.0,,1.0,1.0,1.0,5.0,2017,2016-17,div1,Chipola,chipolacollege,maxguzmanfd1r,Max Guzman,8.0,win,20170531_ez70,8.0,win,20170531_ez70
Feb 11,home,Pitt,W,7-3,7.0,3.0,,,,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,4.0,win,20170211_utz6,4.0,win,20170211_utz6
Feb 11,home,Pitt,L,12-2,12.0,2.0,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,10.0,win,20170211_h7f9,10.0,win,20170211_h7f9
Feb 12,home,Pitt,L,16-5,16.0,5.0,,,,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,0.0,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,11.0,win,20170212_0odb,11.0,win,20170212_0odb
Feb 12,home,Pitt,L,6-3,6.0,3.0,,,,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,0.0,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,3.0,win,20170212_em48,3.0,win,20170212_em48
Feb 16,home,Anderson College JV,W,3-0,3.0,0.0,,,,2.0,1.0,0.0,,,,0.0,1.0,,1.0,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,3.0,win,20170216_xzj3,3.0,win,20170216_xzj3
Feb 16,home,Anderson College JV,W,4-0,4.0,0.0,,,,2.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,4.0,win,20170216_uh8w,4.0,win,20170216_uh8w
Feb 18,home,Harford,L,13-11,13.0,11.0,,,,4.0,3.0,3.0,1.0,,,2.0,1.0,,,,,,,4.0,1.0,,,,,5.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,2.0,win,20170218_drrb,2.0,win,20170218_drrb
Feb 18,home,Harford,W,9-2,9.0,2.0,,,,3.0,1.0,1.0,1.0,,,0.0,1.0,,,,,,,2.0,1.0,,,2.0,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,7.0,win,20170218_g92a,7.0,win,20170218_g92a
Feb 19,home,Harford,L,10-3,10.0,3.0,,,,2.0,1.0,1.0,,,,0.0,2.0,1.0,1.0,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,7.0,win,20170219_627u,7.0,win,20170219_627u
Feb 19,home,Harford,W,7-2,7.0,2.0,,,,3.0,2.0,2.0,,,,0.0,,1.0,,,,,,2.0,0.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,5.0,win,20170219_6456,5.0,win,20170219_6456
Feb 24,home,Florida State Jacksonville,L,7-1,7.0,1.0,,,,5.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,5.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,6.0,win,20170224_bc2b,6.0,win,20170224_bc2b
Feb 25,home,Florida State Jacksonville,W,6-5,6.0,5.0,,,,3.0,1.0,0.0,,,,0.0,,1.0,,,1.0,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170225_f2uc,1.0,win,20170225_f2uc
Feb 25,home,Florida State Jacksonville,L,13-4,13.0,4.0,,,,2.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,2.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,9.0,win,20170225_chwa,9.0,win,20170225_chwa
Mar 16,home,Monroe College,W,4-3,4.0,3.0,,,,4.0,0.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170316_jp0q,1.0,win,20170316_jp0q
Mar 16,home,Monroe College,W,12-5,12.0,5.0,,,,3.0,0.0,0.0,,,,2.0,,,,,,1.0,1.0,0.0,0.0,,,,,5.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,7.0,win,20170316_60kg,7.0,win,20170316_60kg
Mar 23,home,Belmont Abbey JV,W,17-7,17.0,7.0,,,,4.0,1.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,4.0,1.0,,,,,6.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,10.0,win,20170323_wh5l,10.0,win,20170323_wh5l
Mar 25,home,USC Salkehatchie,W,5-3,5.0,3.0,,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,3.0,1.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,2.0,win,20170325_9tub,2.0,win,20170325_9tub
Mar 25,home,USC Salkehatchie,L,8-7,8.0,7.0,,,,4.0,1.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170325_czbg,1.0,win,20170325_czbg
Mar 26,home,USC Salkehatchie,W,7-6,7.0,6.0,,,,4.0,0.0,1.0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,5.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170326_cngw,1.0,win,20170326_cngw
Mar 26,home,USC Salkehatchie,W,5-4,5.0,4.0,,,,4.0,1.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170326_3wom,1.0,win,20170326_3wom
Apr 14,home,Spartanburg Methodist,W,3-2,3.0,2.0,,,,3.0,0.0,0.0,,,,1.0,,,,,,,,0.0,0.0,,3.0,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170414_im9o,1.0,win,20170414_im9o
Apr 14,home,Spartanburg Methodist,L,8-6,8.0,6.0,,,,4.0,0.0,1.0,1.0,,,2.0,,1.0,,,,,,2.0,1.0,,1.0,1.0,1.0,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,2.0,win,20170414_trqq,2.0,win,20170414_trqq
Apr 15,home,Spartanburg Methodist,L,5-4,5.0,4.0,,,,2.0,0.0,0.0,,,,0.0,,,,,,,1.0,0.0,0.0,,2.0,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170415_yph6,1.0,win,20170415_yph6
Apr 15,home,Spartanburg Methodist,L,14-4,14.0,4.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,10.0,win,20170415_943e,10.0,win,20170415_943e
Apr 19,home,USC Salkehatchie,W,4-3,4.0,3.0,,,,4.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170419_yy2f,1.0,win,20170419_yy2f
Apr 19,home,USC Salkehatchie,W,5-1,5.0,1.0,,,,3.0,0.0,2.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,4.0,win,20170419_jcej,4.0,win,20170419_jcej
Apr 22,home,Florence-Darlington Tech,L,6-5,6.0,5.0,,,,4.0,1.0,2.0,1.0,,,1.0,,2.0,,,,,,3.0,1.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,1.0,win,20170422_qc7m,1.0,win,20170422_qc7m
Apr 22,home,Florence-Darlington Tech,L,12-2,12.0,2.0,,,,3.0,0.0,1.0,,,,2.0,,,,,,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,10.0,win,20170422_srmu,10.0,win,20170422_srmu
Apr 23,home,Florence-Darlington Tech,L,10-3,10.0,3.0,,,,4.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,7.0,win,20170423_0s0v,7.0,win,20170423_0s0v
Apr 23,home,Florence-Darlington Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,USC Sumter,uscsumter,gagetaylorg9m0,Gage Taylor,7.0,win,,7.0,win,
Feb 6,home,St. Edwards JV,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Feb 6,home,St. Edwards JV,W,8-1,8.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,7.0,win,20170206_210i,7.0,win,20170206_210i
Feb 16,home,Alvin,W,3-1,3.0,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,2.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,20170216_6wxx,2.0,win,20170216_6wxx
Feb 16,home,Alvin,L,10-1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,9.0,win,,9.0,win,
Feb 22,home,Angelina,L,16-1,16.0,1.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,1.0,2.0,,,3.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,15.0,win,20170222_hulr,15.0,win,20170222_hulr
Feb 22,home,Angelina,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Mar 8,home,Vernon,L,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,6.0,win,,6.0,win,
Mar 8,home,Vernon,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Mar 16,home,North Central Texas,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,5.0,win,,5.0,win,
Mar 16,home,North Central Texas,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Mar 21,home,Galveston,W,9-4,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,5.0,win,,5.0,win,
Mar 21,home,Galveston,W,3-2,3.0,2.0,,,,2.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,1.0,,2.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,20170321_sq0g,1.0,win,20170321_sq0g
Mar 31,home,Cisco,L,5-0,5.0,0.0,,,,3.0,0.0,2.0,,,,0.0,,1.0,,,,,,2.0,0.0,,,,,3.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,5.0,win,20170331_0171,5.0,win,20170331_0171
Mar 31,home,Cisco,W,2-0,2.0,0.0,,,,3.0,0.0,1.0,,,,1.0,,,,,,,,1.0,0.0,,1.0,1.0,1.0,3.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,20170331_0y8p,2.0,win,20170331_0y8p
Apr 8,home,Grayson,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Apr 8,home,Grayson,L,2-1,2.0,1.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,1.0,1.0,1.0,3.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,20170408_j1jm,1.0,win,20170408_j1jm
Apr 14,home,Ranger,W,4-3,4.0,3.0,,,,3.0,1.0,2.0,,,,0.0,1.0,,,,,,,2.0,0.0,,1.0,,,4.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,20170414_smal,1.0,win,20170414_smal
Apr 14,home,Ranger,W,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,7.0,win,,7.0,win,
Apr 20,home,Hill,L,5-3,5.0,3.0,,,,1.0,0.0,0.0,,,,0.0,1.0,,,1.0,,,,0.0,0.0,,1.0,,,2.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,20170420_plnw,2.0,win,20170420_plnw
Apr 20,home,Hill,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,1.0,win,,1.0,win,
Apr 28,home,McLennan,L,11-9,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,,2.0,win,
Apr 28,home,McLennan,L,13-5,13.0,5.0,,,,2.0,0.0,2.0,,,,2.0,,,,,,1.0,1.0,2.0,0.0,,,,,4.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,8.0,win,20170428_xrpa,8.0,win,20170428_xrpa
May 1,home,Blinn,W,3-1,3.0,1.0,,,,3.0,0.0,1.0,1.0,,,0.0,,,,,,,,2.0,1.0,,,2.0,,3.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,20170501_n922,2.0,win,20170501_n922
May 6,home,Weatherford,W,3-1,3.0,1.0,,,,2.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,2.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,2.0,win,20170506_8gm1,2.0,win,20170506_8gm1
May 6,home,Weatherford,L,13-3,13.0,3.0,,,,3.0,0.0,1.0,,,,0.0,1.0,,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,Temple,templecollege,joeyorsakljr9,Joey Orsak,10.0,win,20170506_1z88,10.0,win,20170506_1z88
Sep 10,home,Odessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,jonschreier50sg,Jon Schreier,,,,1.0,win,
Feb 6,home,Wayland Baptist University JV,W,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,jonschreier50sg,Jon Schreier,5.0,win,,5.0,win,
Feb 6,home,Wayland Baptist University JV,W,12-1,12.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Howard (TX),howardcollege,jonschreier50sg,Jon Schreier,11.0,win,20170206_of5u,11.0,win,20170206_of5u
Feb 10,home,Galveston,L,13-5,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,jonschreier50sg,Jon Schreier,8.0,win,,8.0,win,
Feb 10,home,Wharton County,L,14-1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,jonschreier50sg,Jon Schreier,13.0,win,,13.0,win,
