date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Mar 13,home,Black Hawk-Moline,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 17,home,Tallahassee,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 19,home,Tallahassee,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 28,home,Chipola,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 28,home,Chipola,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 28,home,Chipola,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 28,home,Chipola,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Mar 31,home,Pensacola State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 2,home,Pensacola State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 11,home,Northwest Florida State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 11,home,Northwest Florida State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 11,home,Northwest Florida State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 11,home,Northwest Florida State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 17,home,Tallahassee,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 22,home,Chipola,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 24,home,Pensacola State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Apr 29,home,Northwest Florida State,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,alexlozadoe0ww,Alex Lozado,,,
Sep 12  #,home,Grandview University,,,,,,,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Oct 13  #,home,Primetime Nebraska,,,,,,,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 4,home,Des Moines Area,W,7-6,7.0,6.0,1.0,win,20200304_ec83,2.0,2.0,1.0,,,,0.0,2.0,,,,1.0,win,20200304_ec83,,,,1.0,0.0,,,,,4.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 4,home,Des Moines Area,L,13-7,13.0,7.0,6.0,win,20200304_xswi,4.0,1.0,2.0,2.0,,,0.0,,,1.0,,6.0,win,20200304_xswi,,,,4.0,2.0,,,,,4.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 7,home,Ellsworth,L,15-6,15.0,6.0,9.0,win,20200307_gqkl,3.0,0.0,0.0,,,,0.0,,1.0,,,9.0,win,20200307_gqkl,,,,0.0,0.0,,,,,3.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 7,home,Ellsworth,L,11-1,11.0,1.0,10.0,win,20200307_1uek,1.0,0.0,0.0,,,,0.0,,,,,10.0,win,20200307_1uek,,,,0.0,0.0,,,,,1.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 8,home,Ellsworth,W,18-7,18.0,7.0,11.0,win,20200308_2ukv,5.0,2.0,3.0,,,,1.0,,2.0,,,11.0,win,20200308_2ukv,,,,3.0,0.0,,,,,5.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 8,home,Ellsworth,W,23-14,23.0,14.0,9.0,win,20200308_383h,4.0,2.0,2.0,2.0,,,2.0,1.0,,,,9.0,win,20200308_383h,,,,4.0,2.0,,,,,5.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 11,home,Iowa Central,L,15-13,15.0,13.0,2.0,win,20200311_app3,4.0,3.0,2.0,,,,0.0,1.0,1.0,,,2.0,win,20200311_app3,,,,2.0,0.0,,,,,5.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 13,home,Iowa Lakes,L,11-4,11.0,4.0,7.0,win,20200313_idgl,4.0,0.0,0.0,,,,0.0,,2.0,,,7.0,win,20200313_idgl,,,,0.0,0.0,,,,,4.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 13,home,Iowa Lakes,W,1-0,1.0,0.0,1.0,win,20200313_p8j8,3.0,0.0,2.0,1.0,,,0.0,,,,,1.0,win,20200313_p8j8,,,,3.0,1.0,,,,,3.0,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 15,home,Iowa Lakes,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 15,home,Iowa Lakes,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 15,home,Iowa Lakes,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 15,home,Iowa Lakes,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 24,home,Iowa Central,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 25,home,Des Moines Area,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 28,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 28,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 28,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 28,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 29,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 29,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 29,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Mar 29,home,Iowa Western,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 4,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 4,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 4,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 4,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 5,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 5,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 5,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 5,home,Marshalltown,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 10,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 10,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 10,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 10,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 21,home,North Central Missouri,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 21,home,North Central Missouri,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 21,home,North Central Missouri,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 21,home,North Central Missouri,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 26,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 26,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 26,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Apr 26,home,Indian Hills,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,williampagansxgm,William Pagan,,,
Feb 14,home,Colby,W,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Feb 14,home,Colby,W,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Feb 15,home,Seward County,W,6-5,6.0,5.0,1.0,win,20200215_kghu,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20200215_kghu,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Feb 15,home,Seward County,L,11-7,11.0,7.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Feb 28,home,Temple,W,14-4,14.0,4.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Feb 29,home,Temple,L,16-9,16.0,9.0,7.0,win,20200229_bw1m,0.0,0.0,0.0,,,,0.0,,,,,7.0,win,20200229_bw1m,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 11,home,Odessa,L,22-9,22.0,9.0,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 13,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 13,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 13,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 13,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 14,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 14,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 14,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 14,home,Clarendon,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 24  #,home,Western Texas,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 28,home,Howard (TX),,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 28,home,Howard (TX),,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 28,home,Howard (TX),,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 28,home,Howard (TX),,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 3  #,home,Western Texas,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 3  #,home,Western Texas,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 3  #,home,Western Texas,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 3  #,home,Western Texas,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 10,home,New Mexico,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 10,home,New Mexico,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 10,home,New Mexico,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 10,home,New Mexico,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 15,home,Howard (TX),,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 17,home,Odessa,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 17,home,Odessa,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 17,home,Odessa,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 17,home,Odessa,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Apr 21,home,New Mexico,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 1,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 1,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 1,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 1,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 2,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 2,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 2,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
May 2,home,Frank Phillips,,,,,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Midland,midlandcollege,brandonchamberlaindcq2,Brandon Chamberlain,,,
Mar 3,home,North Central Missouri,L,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 5,home,Coffeyville,L,12-4,12.0,4.0,8.0,win,20200305_1rx3,0.0,0.0,0.0,,,,0.0,,,,,8.0,win,20200305_1rx3,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 5,home,Coffeyville,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 19,home,Labette,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 19,home,Labette,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 19,home,Labette,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 19,home,Labette,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 28,home,Fort Scott,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 28,home,Fort Scott,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 28,home,Fort Scott,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 28,home,Fort Scott,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Mar 31,home,Cloud County,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 2,home,Johnson County,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 2,home,Johnson County,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 2,home,Johnson County,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 2,home,Johnson County,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 7,home,Baker JV,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 11,home,Kansas City Kansas,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 11,home,Kansas City Kansas,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 11,home,Kansas City Kansas,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 11,home,Kansas City Kansas,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 16,home,Hesston,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 16,home,Hesston,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
Apr 16,home,Hesston,,,,,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Highland (KS),highlandcommunitycollegekansas,austingottulazoss,Austin Gottula,,,
