date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Mar 15,home,Laredo,W,10-5,10.0,5.0,5.0,win,20190315_m7ss,3.0,1.0,1.0,,,,0.0,1.0,1.0,,,,,,1.0,0.0,,,,,4.0,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 16,home,Laredo,W,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 16,home,Laredo,L,9-3,9.0,3.0,6.0,win,20190316_12sc,0.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 21,home,San Jacinto,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 22,home,San Jacinto,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 22,home,San Jacinto,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 25,home,McLennan,L,3-1,3.0,1.0,2.0,win,20190325_u5lk,3.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,4.0,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 28,home,Wharton County,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 28,home,Wharton County,W,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
Mar 29,home,Wharton County,W,11-0,11.0,0.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Blinn,blinncollege,greysonkashmbx2,Greyson Kash,,,,,,
