date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 8,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 8,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 8,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 8,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 11,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 11,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 11,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 11,home,Delgado,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 15,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 15,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 15,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 15,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 18,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 18,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 18,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 18,home,Nunez,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 22,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 22,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 22,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 22,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 25,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 25,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 25,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Apr 25,home,LSU Eunice,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Baton Rouge,batonrougecommunitycollege,cameronguitreaudbgu,Cameron Guitreau,,,,,,
Feb 8,home,Iowa Lakes,W,8-4,8.0,4.0,4.0,win,20200208_zlun,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 8,home,Iowa Lakes,L,14-5,14.0,5.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 9,home,Iowa Lakes,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 15,home,Carl Albert State,W,7-3,7.0,3.0,4.0,win,20200215_nv66,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 15,home,Carl Albert State,L,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 16,home,Carl Albert State,L,12-10,12.0,10.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 16,home,Carl Albert State,L,13-5,13.0,5.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 19,home,Ottawa JV,W,12-0,12.0,0.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 19,home,Ottawa JV,W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 20,home,Ottawa University JV,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 20,home,Ottawa University JV,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 20,home,Ottawa University JV,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 20,home,Ottawa University JV,,,,,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 29,home,Southwestern,W,13-8,13.0,8.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Feb 29,home,Southwestern,L,9-7,9.0,7.0,2.0,win,20200229_xbd5,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Mar 1,home,Southwestern,W,11-10,11.0,10.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Mar 1,home,Southwestern,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Mar 5,home,Neosho County,W,13-11,13.0,11.0,2.0,win,20200305_9926,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Mar 7,home,Neosho County,L,14-13,14.0,13.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
Mar 7,home,Neosho County,L,19-13,19.0,13.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Allen County,allencountycommunitycollege,jakotasainsburytvry,Jakota Sainsbury,,,,,,
