date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
May 3,home,LSU Eunice,L,20-13,20.0,13.0,7.0,win,20140503_244m,5.0,0.0,1.0,,,,2.0,,,,,7.0,win,20140503_244m,,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 4,home,LSU Eunice,L,13-9,13.0,9.0,4.0,win,20140504_2jk8,4.0,1.0,1.0,,,,0.0,,,,,4.0,win,20140504_2jk8,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 6,home,Coastal Alabama - Monroeville,W,7-1,7.0,1.0,6.0,win,20140506_c7nn,2.0,2.0,1.0,,,,0.0,1.0,,,1.0,6.0,win,20140506_c7nn,1.0,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 6,home,Shelton State,W,8-3,8.0,3.0,5.0,win,20140506_w0zy,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20140506_w0zy,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 10,home,Baton Rouge,W,10-3,10.0,3.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 10,home,Delgado,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
May 11,home,Delgado,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,michaeldruhaniz87,Michael Druhan,,,
Feb 8,home,Itawamba,L,3-0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Feb 8,home,Itawamba,L,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,6.0,win,
Feb 9,home,Martin Methodist,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,10.0,win,
Feb 9,home,Martin Methodist,W,4-0,4.0,0.0,,,,2.0,0.0,0.0,,,,0.0,,2.0,,,,,,,,,0.0,0.0,,,,,2.0,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,20140209_c6ca
Feb 11,home,Columbia State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Feb 14,home,Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Feb 14,home,Southwest Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Feb 15,home,Southeastern,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Feb 15,home,Lincoln Trail,L,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Feb 18,home,Northeast Mississippi,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Feb 18,home,Northeast Mississippi,L,6-3,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Feb 20,home,Birmingham Southern,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Feb 20,home,Birmingham Southern,W,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Feb 21,home,Enterprise State,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Feb 21,home,Enterprise State,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Feb 25,home,Itawamba,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Feb 25,home,Itawamba,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Mar 2,home,Martin Methodist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Mar 2,home,Martin Methodist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Mar 2,home,Martin Methodist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Mar 2,home,Martin Methodist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Mar 4,home,Northeast Mississippi,L,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Mar 4,home,Northeast Mississippi,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Mar 7,home,Lawson State,W,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Mar 8,home,Lawson State,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,10.0,win,
Mar 8,home,Lawson State,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 11,home,Motlow State,L,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,8.0,win,
Mar 11,home,Motlow State,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Mar 14,home,Wallace State,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,7.0,win,
Mar 15,home,Wallace State,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Mar 15,home,Wallace State,L,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Mar 18,home,Martin Methodist,W,14-1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,13.0,win,
Mar 18,home,Martin Methodist,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 21,home,Shelton State,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Mar 22,home,Shelton State,L,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,6.0,win,
Mar 22,home,Shelton State,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 24,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 24,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 24,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 24,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 28,home,Snead State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Mar 29,home,Snead State,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Mar 29,home,Snead State,L,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Mar 30,home,Snead State,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 1,home,Motlow State,L,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 1,home,Motlow State,W,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 3,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 3,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 3,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 3,home,Birmingham Southern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 10,home,Lawson State,L,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 10,home,Lawson State,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 12,home,Lawson State,L,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 12,home,Lawson State,W,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,7.0,win,
Apr 14,home,Columbia State,L,10-6,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Apr 17,home,Wallace State,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Apr 17,home,Wallace State,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,2.0,win,
Apr 19,home,Wallace State,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 19,home,Wallace State,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 21,home,Birmingham Southern,L,10-3,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,7.0,win,
Apr 24,home,Shelton State,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,3.0,win,
Apr 24,home,Shelton State,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
Apr 26,home,Shelton State,W,10-5,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
Apr 26,home,Shelton State,L,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,8.0,win,
May 1,home,Snead State,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,1.0,win,
May 1,home,Snead State,W,11-4,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,7.0,win,
May 3,home,Snead State,L,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,5.0,win,
May 3,home,Snead State,T,2-2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,0.0,tie,
May 9,home,Southern Union State,L,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,8.0,win,
May 10,home,Coastal Alabama - Brewton,L,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Calhoun,calhouncommunitycollege,patricksanderson8mhv,Patrick Sanderson,4.0,win,
Feb 1,home,Miami Dade,L,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 2,home,Broward,W,3-2,3.0,2.0,1.0,win,20140202_idz7,5.0,1.0,2.0,,,,0.0,,,2.0,,1.0,win,20140202_idz7,,,,2.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 5,home,Central Florida,W,3-2,3.0,2.0,1.0,win,20140205_fbsz,3.0,1.0,2.0,1.0,,,2.0,1.0,,,1.0,1.0,win,20140205_fbsz,,,,3.0,1.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 7,home,Santa Fe,W,14-8,14.0,8.0,6.0,win,20140207_doir,5.0,0.0,1.0,,1.0,,3.0,,2.0,,,6.0,win,20140207_doir,,1.0,,3.0,1.0,,,,,6.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 8,home,Miami Dade,W,4-2,4.0,2.0,2.0,win,20140208_ppko,3.0,0.0,0.0,,,,0.0,,1.0,1.0,,2.0,win,20140208_ppko,1.0,,,0.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 8,home,Miami Dade,L,9-1,9.0,1.0,8.0,win,20140208_sjvf,3.0,0.0,0.0,,,,0.0,,1.0,,,8.0,win,20140208_sjvf,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 9,home,Pasco-Hernando State,W,18-6,18.0,6.0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 11,home,Seminole State (FL),W,10-6,10.0,6.0,4.0,win,20140211_cpp4,3.0,1.0,1.0,,,,0.0,1.0,1.0,,1.0,4.0,win,20140211_cpp4,1.0,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 14,home,Santa Fe,W,7-5,7.0,5.0,2.0,win,20140214_h5f4,3.0,0.0,2.0,1.0,,,0.0,2.0,,1.0,,2.0,win,20140214_h5f4,,,,3.0,1.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 15,home,Broward,W,8-2,8.0,2.0,6.0,win,20140215_b1dv,4.0,2.0,2.0,,,,1.0,1.0,,1.0,,6.0,win,20140215_b1dv,1.0,,,2.0,0.0,,,,,6.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 15,home,Glen Oaks,W,8-1,8.0,1.0,7.0,win,20140215_e5wd,2.0,2.0,1.0,,,,0.0,1.0,1.0,1.0,,7.0,win,20140215_e5wd,1.0,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 16,home,Pasco-Hernando State,W,7-6,7.0,6.0,1.0,win,20140216_80qy,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140216_80qy,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 18,home,St. Johns River State,W,5-2,5.0,2.0,3.0,win,20140218_vo4r,3.0,0.0,1.0,,,,1.0,,,,,3.0,win,20140218_vo4r,,1.0,1.0,1.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 21,home,Lake-Sumter State,W,14-6,14.0,6.0,8.0,win,20140221_86og,5.0,2.0,4.0,,,,0.0,,,,,8.0,win,20140221_86og,,,,4.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 22,home,Lake-Sumter State,W,5-1,5.0,1.0,4.0,win,20140222_3t2h,5.0,0.0,3.0,,,,1.0,,1.0,1.0,1.0,4.0,win,20140222_3t2h,,,,3.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 23,home,Pasco-Hernando State,L,6-3,6.0,3.0,3.0,win,20140223_knc8,4.0,0.0,0.0,,,,0.0,,1.0,,,3.0,win,20140223_knc8,,,,0.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Feb 28,home,Seminole State (FL),L,9-3,9.0,3.0,6.0,win,20140228_bn5o,5.0,0.0,0.0,,,,0.0,,2.0,,,6.0,win,20140228_bn5o,,,,0.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 1,home,Miami Dade,L,16-0,16.0,0.0,16.0,win,20140301_f30v,3.0,0.0,0.0,,,,0.0,,2.0,,,16.0,win,20140301_f30v,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 1,home,Miami Dade,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 3,home,Polk State,W,7-1,7.0,1.0,6.0,win,20140303_e2mj,4.0,0.0,0.0,,,,0.0,,1.0,,,6.0,win,20140303_e2mj,,,,0.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 5,home,Polk State,L,9-0,9.0,0.0,9.0,win,20140305_h198,2.0,0.0,0.0,,,,0.0,,1.0,,,9.0,win,20140305_h198,,,1.0,0.0,0.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 7,home,Polk State,W,8-1,8.0,1.0,7.0,win,20140307_onv5,4.0,0.0,2.0,,,,2.0,,,,,7.0,win,20140307_onv5,,,,2.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 8,home,Hillsborough,L,10-5,10.0,5.0,5.0,win,20140308_yu6v,3.0,1.0,1.0,,,,0.0,,,,,5.0,win,20140308_yu6v,,,,1.0,0.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 10,home,Hillsborough,L,6-3,6.0,3.0,3.0,win,20140310_7wwz,4.0,0.0,1.0,1.0,,,1.0,,,,,3.0,win,20140310_7wwz,,,,2.0,1.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 12,home,Hillsborough,W,6-3,6.0,3.0,3.0,win,20140312_q7ja,3.0,1.0,1.0,,,,3.0,1.0,,,,3.0,win,20140312_q7ja,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 13  #,home,Canadian National Team,W,3-0,3.0,0.0,3.0,win,20140313_3ccz,3.0,1.0,2.0,,,,0.0,,,,,3.0,win,20140313_3ccz,,,,2.0,0.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 14,home,State College of Florida,L,5-3,5.0,3.0,2.0,win,20140314_12cj,5.0,1.0,1.0,,,,0.0,,2.0,,,2.0,win,20140314_12cj,,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 15,home,State College of Florida,L,14-6,14.0,6.0,8.0,win,20140315_cbzw,5.0,0.0,2.0,2.0,,,0.0,,1.0,,,8.0,win,20140315_cbzw,,,,4.0,2.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 19,home,South Florida State,W,2-1,2.0,1.0,1.0,win,20140319_04ok,3.0,0.0,0.0,,,,0.0,1.0,,,,1.0,win,20140319_04ok,,,1.0,0.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 21,home,South Florida State,W,8-4,8.0,4.0,4.0,win,20140321_24z8,5.0,0.0,1.0,,,,0.0,,1.0,,,4.0,win,20140321_24z8,,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 22,home,South Florida State,W,7-0,7.0,0.0,7.0,win,20140322_oeeg,5.0,2.0,2.0,,,,0.0,,,2.0,,7.0,win,20140322_oeeg,,,,2.0,0.0,,,,,5.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 23,home,State College of Florida,W,5-3,5.0,3.0,2.0,win,20140323_39g6,3.0,1.0,2.0,1.0,,,0.0,,,,,2.0,win,20140323_39g6,,,,3.0,1.0,,,,,3.0,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
Mar 26,home,Central Florida,W,8-5,8.0,5.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,corneliuscopelandb26f,Cornelius Copeland,,,
